0,0,0,0.2552
0.0005,0.0409,3.5371,0.253
0.0011,0.073,3.8028,0.2492
0.0023,0.1183,4.2948,0.2427
0.0039,0.1629,4.7137,0.2329
0.006,0.2093,4.498,0.2199
0.0086,0.2556,4.5309,0.203
0.0116,0.3004,4.6319,0.1834
0.0151,0.347,4.5882,0.1605
0.0189,0.3911,4.5228,0.1344
0.0233,0.4377,4.6121,0.1049
0.028,0.4817,4.4967,0.072
0.0333,0.5283,4.6243,0.0359
0.0391,0.5733,4.4872,-0.0042
0.0453,0.619,4.5529,-0.0476
0.052,0.6644,4.5478,-0.0945
0.059,0.7098,4.5424,-0.1447
0.0665,0.7549,4.5368,-0.1984
0.0745,0.7999,4.5309,-0.2556
0.083,0.8459,4.5539,-0.3168
0.092,0.8906,4.4504,-0.3821
0.1012,0.9347,4.4781,-0.4504
0.1111,0.9818,4.6474,-0.5228
0.1213,1.0248,4.3163,-0.5994
0.1319,1.07,4.564,-0.6791
0.1431,1.1153,4.5226,-0.7631
0.1547,1.1592,4.3988,-0.8514
0.1668,1.2045,4.5078,-0.9441
0.1793,1.2484,4.3795,-1.0411
0.1922,1.2926,4.4421,-1.1421
0.2056,1.3375,4.4797,-1.2475
0.2194,1.3809,4.3432,-1.3575
0.2337,1.4256,4.4577,-1.4722
0.2483,1.4686,4.3163,-1.5915
0.2635,1.513,4.4328,-1.7156
0.279,1.5557,4.2862,-1.8445
0.2949,1.5997,4.4048,-1.9783
0.3114,1.6429,4.3117,-2.1177
0.3283,1.686,4.2955,-2.2628
0.3456,1.7281,4.2173,-2.413
0.3632,1.7714,4.3385,-2.5684
0.3814,1.8138,4.2396,-2.7297
0.3999,1.856,4.2192,-2.8971
0.4189,1.898,4.1977,-3.0706
0.4383,1.9397,4.1749,-3.2503
0.4581,1.9812,4.151,-3.4364
0.4784,2.0233,4.1934,-3.6296
0.499,2.0626,3.9466,-3.8294
0.52,2.1049,4.2256,-4.036
0.5415,2.1444,3.9578,-4.2501
0.5634,2.1854,4.0839,-4.4718
0.5856,2.2243,3.8935,-4.7014
0.6082,2.2645,4.0199,-4.9389
0.6313,2.3036,3.8984,-5.1853
0.6547,2.3414,3.784,-5.44
0.6785,2.3805,3.9109,-5.7032
0.7027,2.4183,3.7811,-5.9758
0.7272,2.4557,3.7381,-6.258
0.7522,2.4926,3.6929,-6.5501
0.7774,2.5289,3.6454,-6.8521
0.8031,2.5658,3.6799,-7.1652
0.8291,2.6003,3.4494,-7.4895
0.8555,2.6361,3.5754,-7.8253
0.8821,2.6693,3.3348,-8.1729
0.9091,2.7039,3.4605,-8.5326
0.9366,2.738,3.391,-8.9061
0.9643,2.7684,3.0434,-9.2931
0.9923,2.801,3.2661,-9.693
1.0206,2.8329,3.189,-10.1079
1.0493,2.8621,2.9162,-10.5379
1.0781,2.8914,2.9401,-10.9828
1.1074,2.9221,3.058,-11.4444
1.1368,2.9477,2.5613,-11.9232
1.1665,2.9755,2.7889,-12.4188
1.1966,3.0025,2.6947,-12.9332
1.2269,3.0264,2.386,-13.467
1.2573,3.0503,2.3989,-14.0196
1.2881,3.0755,2.5182,-14.5933
1.319,3.0952,1.9684,-15.1885
1.3503,3.1184,2.3189,-15.8057
1.3816,3.1359,1.7522,-16.4453
1.4132,3.1582,2.2298,-17.1088
1.4448,3.1654,0.7149,-17.7965
1.4759,3.1119,-5.355,-18.5004
1.5065,3.055,-5.6865,-19.2146
1.5365,2.9974,-5.7651,-19.9372
1.566,2.9468,-5.0489,-20.6678
1.5949,2.893,-5.3824,-21.4062
1.6234,2.8464,-4.6533,-22.1521
1.6513,2.7966,-4.9944,-22.9052
1.6788,2.7541,-4.252,-23.6652
1.706,2.7108,-4.3161,-24.4336
1.7326,2.6669,-4.3983,-25.2083
1.7589,2.6305,-3.6382,-25.9886
1.7849,2.5935,-3.7036,-26.7764
1.8104,2.5571,-3.6388,-27.5701
1.8357,2.5257,-3.1457,-28.3692
1.8607,2.4949,-3.0709,-29.1744
1.8853,2.465,-2.9999,-29.9841
1.9097,2.4414,-2.3512,-30.7989
1.9338,2.4144,-2.701,-31.6181
1.9578,2.3954,-1.9038,-32.4412
1.9816,2.3743,-2.1039,-33.2688
2.0051,2.357,-1.7309,-34.099
2.0286,2.3435,-1.3525,-34.9325
2.0519,2.3295,-1.4001,-35.7684
2.075,2.3194,-1.0156,-36.6051
2.0982,2.3145,-0.4858,-37.444
2.1212,2.3065,-0.8026,-38.2844
2.1443,2.3066,0.0163,-39.1256
2.1673,2.3038,-0.2853,-39.9667
2.1904,2.3092,0.5378,-40.807
2.2136,2.3145,0.5269,-41.6478
2.2368,2.3198,0.5327,-42.4863
2.2601,2.3347,1.4937,-43.3225
2.2836,2.3471,1.2387,-44.1576
2.3072,2.3625,1.5424,-44.9888
2.3311,2.3849,2.2394,-45.8162
2.3552,2.4078,2.2858,-46.6408
2.3795,2.4327,2.4877,-47.4606
2.4041,2.4634,3.076,-48.2748
2.4291,2.4964,3.2958,-49.0832
2.4544,2.5341,3.7744,-49.8857
2.4802,2.5744,4.0284,-50.6823
2.5063,2.6176,4.3157,-51.4709
2.533,2.6683,5.069,-52.2512
2.5603,2.721,5.2733,-53.024
2.588,2.7774,5.6411,-53.787
2.6164,2.8412,6.3875,-54.5399
2.6455,2.9054,6.4026,-55.283
2.6751,2.9693,6.408,-56.0134
2.7055,3.0391,6.979,-56.7299
2.7366,3.1079,6.8707,-57.432
2.7684,3.1793,7.1459,-58.1178
2.801,3.2525,7.3168,-58.7859
2.8343,3.3274,7.4821,-59.4353
2.8683,3.403,7.5705,-60.0643
2.9031,3.4818,7.8765,-60.6718
2.9387,3.5605,7.8768,-61.2567
2.9751,3.6421,8.1555,-61.8181
3.0123,3.7236,8.1575,-62.355
3.0504,3.8078,8.4088,-62.8666
3.0894,3.892,8.4137,-63.3518
3.1291,3.9779,8.5935,-63.8095
3.1698,4.065,8.7038,-64.2388
3.2113,4.153,8.8092,-64.639
3.2537,4.2421,8.9102,-65.0093
3.2971,4.3322,9.0075,-65.349
3.3413,4.4232,9.1014,-65.6574
3.3864,4.5148,9.1707,-65.9336
3.4325,4.6082,9.3327,-66.1772
3.4795,4.7014,9.3248,-66.3875
3.5275,4.7964,9.4903,-66.5637
3.5764,4.8915,9.5118,-66.7053
3.6262,4.9878,9.6405,-66.8114
3.6771,5.0851,9.7218,-66.8815
3.7289,5.1829,9.7905,-66.915
3.7818,5.2818,9.8774,-66.9112
3.8356,5.3816,9.979,-66.8694
3.8904,5.4822,10.0709,-66.789
3.9463,5.5824,10.0077,-66.6692
4.0024,5.6204,3.7998,-66.5106
4.0586,5.6184,-0.2024,-66.315
4.1148,5.6145,-0.3885,-66.0843
4.1709,5.6086,-0.5861,-65.8199
4.2268,5.601,-0.7621,-65.5233
4.2828,5.5913,-0.9715,-65.1954
4.3385,5.581,-1.0324,-64.838
4.3942,5.5674,-1.3546,-64.4523
4.4498,5.5529,-1.4481,-64.0389
4.5051,5.5378,-1.5139,-63.5999
4.5603,5.519,-1.8755,-63.1364
4.6153,5.5001,-1.8893,-62.6493
4.6702,5.4784,-2.1663,-62.14
4.7247,5.4569,-2.1523,-61.61
4.779,5.4313,-2.5671,-61.0606
4.8331,5.4058,-2.5434,-60.4927
4.8868,5.3781,-2.7754,-59.908
4.9404,5.3479,-3.0179,-59.3072
4.9935,5.3183,-2.9615,-58.6921
5.0463,5.2847,-3.3565,-58.0645
5.0989,5.2494,-3.5298,-57.4246
5.1511,5.2141,-3.533,-56.7734
5.2028,5.1772,-3.692,-56.1136
5.2542,5.1376,-3.9546,-55.4456
5.3052,5.1039,-3.3717,-54.7701
5.3559,5.0717,-3.2266,-54.088
5.4064,5.0423,-2.929,-53.399
5.4565,5.0178,-2.4575,-52.704
5.5065,4.9938,-2.3958,-52.0042
5.5561,4.9733,-2.0564,-51.2996
5.6057,4.9539,-1.9354,-50.5902
5.6551,4.9377,-1.6208,-49.8763
5.7044,4.9235,-1.4201,-49.1585
5.7535,4.9112,-1.23,-48.4377
5.8024,4.9007,-1.0491,-47.7146
5.8514,4.8908,-0.9893,-46.9891
5.9002,4.8837,-0.7134,-46.2611
5.949,4.8781,-0.5541,-45.5313
5.9978,4.8741,-0.4004,-44.8003
6.0464,4.8716,-0.2517,-44.0687
6.0952,4.8693,-0.2256,-43.3364
6.1438,4.8709,0.1504,-42.6039
6.1926,4.8714,0.0506,-41.8719
6.2413,4.8744,0.303,-41.1399
6.2901,4.8787,0.4352,-40.4085
6.3389,4.8856,0.6877,-39.6792
6.3878,4.8901,0.4507,-38.9515
6.4369,4.8983,0.8185,-38.2242
6.4859,4.9102,1.1907,-37.4996
6.5351,4.9185,0.8266,-36.7781
6.5844,4.9304,1.1934,-36.0583
6.6338,4.9448,1.4407,-35.3416
6.6835,4.9568,1.1973,-34.6275
6.7332,4.9761,1.9332,-33.9172
6.7831,4.9893,1.3228,-33.2113
6.8332,5.0087,1.9327,-32.5082
6.8835,5.028,1.9365,-31.8092
6.9339,5.0498,2.1842,-31.1155
6.9847,5.0681,1.8243,-30.4256
7.0356,5.0948,2.673,-29.74
7.0867,5.118,2.3211,-29.0606
7.1382,5.1425,2.4475,-28.3859
7.1899,5.1695,2.6948,-27.7154
7.2419,5.1989,2.9439,-27.0501
7.2942,5.2285,2.9586,-26.3912
7.3468,5.2582,2.973,-25.738
7.3997,5.2905,3.222,-25.09
7.4529,5.3252,3.4734,-24.4481
7.5065,5.359,3.3803,-23.8125
7.5605,5.3953,3.6307,-23.1826
7.6147,5.4341,3.8838,-22.5593
7.6695,5.471,3.6874,-21.9421
7.7246,5.5137,4.2724,-21.3309
7.7802,5.553,3.9287,-20.7261
7.8362,5.5965,4.3481,-20.1276
7.8925,5.6365,3.9965,-19.5365
7.9492,5.6782,4.1835,-18.9527
8.0065,5.7167,3.8427,-18.3756
8.0641,5.7591,4.2381,-17.8052
8.122,5.7992,4.0162,-17.2432
8.1804,5.8382,3.8978,-16.6887
8.2392,5.8791,4.0863,-16.1419
8.2981,5.8938,1.47,-15.6041
8.3565,5.8311,-6.2662,-15.0796
8.414,5.7595,-7.1656,-14.5725
8.4709,5.6869,-7.2607,-14.0822
8.527,5.616,-7.0866,-13.6079
8.5826,5.5449,-7.0889,-13.1483
8.6373,5.4774,-6.7646,-12.7038
8.6914,5.407,-7.0297,-12.2741
8.7448,5.3401,-6.7054,-11.8582
8.7974,5.2721,-6.8034,-11.4558
8.8495,5.2056,-6.6528,-11.0658
8.9009,5.1396,-6.5919,-10.6879
8.9518,5.0734,-6.6054,-10.3214
9.0018,5.0103,-6.3231,-9.9665
9.0512,4.9445,-6.5769,-9.6229
9.1,4.8817,-6.2923,-9.2899
9.1483,4.8168,-6.4604,-8.9665
9.1957,4.7565,-6.0515,-8.6531
9.2427,4.692,-6.4451,-8.3495
9.289,4.6309,-6.1014,-8.0543
9.3348,4.5695,-6.1382,-7.7679
9.3799,4.5085,-6.0994,-7.4901
9.4243,4.448,-6.0625,-7.2207
9.4682,4.387,-6.0885,-6.959
9.5115,4.3278,-5.9194,-6.7047
9.5542,4.2676,-6.0207,-6.4579
9.5962,4.2091,-5.8576,-6.2182
9.6377,4.1495,-5.9591,-5.9856
9.6786,4.0909,-5.8589,-5.7593
9.719,4.0325,-5.8318,-5.5393
9.7586,3.9752,-5.7502,-5.3259
9.7979,3.916,-5.9056,-5.1185
9.8365,3.859,-5.6894,-4.9164
9.8745,3.8017,-5.7354,-4.7201
9.912,3.7446,-5.714,-4.5294
9.9487,3.6878,-5.6936,-4.3443
9.9851,3.6304,-5.7247,-4.1641
10.0208,3.5746,-5.5891,-3.9887
10.0561,3.5176,-5.6863,-3.8182
10.0907,3.462,-5.555,-3.6523
10.1246,3.4062,-5.6038,-3.4914
10.1583,3.3491,-5.6816,-3.3346
10.1913,3.2946,-5.4462,-3.1818
10.2235,3.2392,-5.5587,-3.0338
10.2553,3.1834,-5.5907,-2.89
10.2868,3.1275,-5.5573,-2.7496
10.3173,3.0743,-5.3512,-2.6133
10.3476,3.0177,-5.6554,-2.4812
10.3773,2.9634,-5.4163,-2.3521
10.4064,2.9086,-5.4658,-2.2265
10.4348,2.8547,-5.4145,-2.1049
10.4629,2.7991,-5.5448,-1.9867
10.4904,2.7452,-5.3756,-1.8714
10.5172,2.6917,-5.3873,-1.7599
10.5435,2.6365,-5.5141,-1.6516
10.5694,2.583,-5.3497,-1.5462
10.5948,2.5283,-5.4351,-1.4434
10.6195,2.4755,-5.2987,-1.3438
10.6437,2.4206,-5.4769,-1.2474
10.6674,2.3674,-5.3201,-1.1535
10.6905,2.3138,-5.371,-1.0627
10.7132,2.2596,-5.3957,-0.9745
10.7353,2.2066,-5.3014,-0.8888
10.7568,2.1532,-5.3525,-0.806
10.7778,2.0993,-5.3755,-0.7257
10.7983,2.0464,-5.2854,-0.6479
10.8181,1.9934,-5.337,-0.5728
10.8375,1.9398,-5.3583,-0.5002
10.8565,1.8865,-5.2963,-0.4296
10.8748,1.8338,-5.2676,-0.3612
10.8925,1.7809,-5.3195,-0.2957
10.9098,1.7275,-5.3376,-0.2324
10.9267,1.6744,-5.2771,-0.171
10.9428,1.622,-5.2541,-0.1118
10.9586,1.5685,-5.3228,-0.0549
10.9737,1.5163,-5.2489,-0.0002
10.9884,1.463,-5.3155,0.0523
11.0023,1.411,-5.245,0.1026
11.0161,1.3571,-5.3168,0.1511
11.029,1.3061,-5.1773,0.1975
11.0416,1.252,-5.3616,0.2418
11.0536,1.2003,-5.1857,0.2843
11.0651,1.1472,-5.2943,0.3247
11.0761,1.0943,-5.2368,0.3634
11.0865,1.0422,-5.2374,0.4
11.0964,0.9893,-5.2863,0.4346
11.1058,0.9366,-5.2289,0.4675
11.1146,0.8848,-5.2402,0.4983
11.1229,0.8322,-5.2807,0.527
11.1307,0.7799,-5.223,0.5542
11.138,0.7272,-5.2179,0.5797
11.1447,0.6755,-5.2507,0.6032
11.1511,0.6217,-5.2234,0.625
11.1568,0.5695,-5.2027,0.6453
11.1618,0.5181,-5.3281,0.6631
11.1666,0.4649,-5.1929,0.6794
11.1706,0.4136,-5.234,0.694
11.1744,0.3591,-5.1358,0.7071
11.1775,0.3059,-5.2419,0.7185
11.1799,0.2548,-5.4278,0.7276
11.1821,0.2012,-5.0253,0.7351
11.1835,0.1491,-5.3793,0.741
11.1845,0.0974,-5.231,0.745
11.185,0.036,-4.5474,0.7473